date,open,high,low,close,adj_close,volume
2011-03-04,122.93724060058594,161.0,163.0,160.36000061035156,162.8800048828125,7810800
2011-03-07,121.52462005615234,159.14999389648438,161.83999633789062,158.5,161.41000366210938,7004100
2011-03-08,123.1663589477539,161.3000030517578,161.77999877929688,159.0399932861328,159.42999267578125,4845900
2011-03-09,123.96819305419922,162.35000610351562,163.72000122070312,161.5800018310547,161.85000610351562,4125200
2011-03-10,122.3798828125,160.27000427246094,161.0,159.99000549316406,160.8000030517578,4563400
2011-03-11,122.69294738769531,160.67999267578125,161.5500030517578,159.83999633789062,159.85000610351562,2883900
2011-03-14,120.97486114501953,158.42999267578125,160.5,158.02000427246094,159.94000244140625,4376100
2011-03-15,120.0738296508789,157.25,158.0500030517578,154.85000610351562,156.05999755859375,5243600
2011-03-16,117.88240051269531,154.3800048828125,157.24000549316406,153.25999450683594,157.22999572753906,7223400
2011-03-17,118.92848205566406,155.75,156.35000610351562,153.9499969482422,155.92999267578125,5293900
2011-03-18,122.14317321777344,159.9600067138672,160.25,155.24000549316406,156.60000610351562,10170600
2011-03-21,122.33406829833984,160.2100067138672,162.14999389648438,159.89999389648438,161.6199951171875,4663300
2011-03-22,122.77696228027344,160.7899932861328,162.2100067138672,160.1199951171875,160.63999938964844,3538900
2011-03-23,121.81483459472656,159.52999877929688,160.22999572753906,158.24000549316406,160.02000427246094,3603300
2011-03-24,122.10498046875,159.91000366210938,160.5,158.8300018310547,160.35000610351562,2734400
2011-03-25,120.62359619140625,157.97000122070312,160.50999450683594,157.6999969482422,160.50999450683594,4020700
2011-03-28,119.47828674316406,156.47000122070312,159.2899932861328,156.41000366210938,158.1999969482422,3686800
2011-03-29,121.00542449951172,158.47000122070312,158.6999969482422,155.52999877929688,156.60000610351562,3769400
2011-03-30,121.46363830566406,159.07000732421875,160.42999267578125,157.47000122070312,159.02999877929688,2967200
2011-03-31,121.10469818115234,158.60000610351562,160.07000732421875,157.32000732421875,157.3800048828125,3317700
2011-04-01,122.349365234375,160.22999572753906,162.0,159.66000366210938,159.77000427246094,3787900
2011-04-04,121.33377838134766,158.89999389648438,160.8800048828125,158.60000610351562,160.75999450683594,2816800
2011-04-05,121.34138488769531,158.91000366210938,159.14999389648438,157.6199951171875,158.4600067138672,3173700
2011-04-06,123.61686706542969,161.88999938964844,161.99000549316406,158.85000610351562,159.88999938964844,4198700
2011-04-07,124.00627899169922,162.39999389648438,164.39999389648438,161.57000732421875,161.99000549316406,4589200
2011-04-08,122.90672302246094,160.9600067138672,163.6199951171875,160.82000732421875,163.49000549316406,3280800
2011-04-11,123.29615020751953,161.47000122070312,162.91000366210938,160.5399932861328,160.5399932861328,3126900
2011-04-12,122.49441528320312,160.4199981689453,161.44000244140625,159.4499969482422,160.25,3328100
2011-04-13,122.30354309082031,160.1699981689453,163.97999572753906,159.8300018310547,162.5,5145000
2011-04-14,118.9590072631836,155.7899932861328,157.60000610351562,155.25,157.50999450683594,7982300
2011-04-15,118.45508575439453,155.1300048828125,156.9499969482422,154.6300048828125,156.17999267578125,5608300
2011-04-18,117.4241943359375,153.77999877929688,154.8800048828125,151.52000427246094,154.0500030517578,5992900
2011-04-19,115.95813751220703,151.86000061035156,156.10000610351562,149.5500030517578,156.08999633789062,13463800
2011-04-20,116.59952545166016,152.6999969482422,154.14999389648438,151.5,153.1699981689453,7181300
2011-04-21,117.2180404663086,153.50999450683594,154.3300018310547,152.6999969482422,153.08999633789062,3977500
2011-04-25,116.2101058959961,152.19000244140625,152.58999633789062,151.17999267578125,152.5800018310547,3711600
2011-04-26,117.03482055664062,153.27000427246094,153.9499969482422,151.77999877929688,151.88999938964844,4400000
2011-04-27,116.72171783447266,152.86000061035156,153.85000610351562,152.0,153.60000610351562,4207000
2011-04-28,114.99601745605469,150.60000610351562,152.60000610351562,150.1999969482422,152.5500030517578,5906700
2011-04-29,115.30907440185547,151.00999450683594,151.8699951171875,149.63999938964844,150.27999877929688,6075500
2011-05-02,115.5305404663086,151.3000030517578,153.07000732421875,151.07000732421875,152.1999969482422,4362700
2011-05-03,115.96574401855469,151.8699951171875,152.8000030517578,150.67999267578125,150.97000122070312,3557400
2011-05-04,115.69851684570312,151.52000427246094,152.4600067138672,150.9499969482422,152.25,3768000
2011-05-05,114.85092163085938,150.41000366210938,151.22000122070312,149.9499969482422,150.8699951171875,4100200
2011-05-06,114.61421203613281,150.10000610351562,151.97000122070312,149.52999877929688,151.47000122070312,5429300
2011-05-09,113.86593627929688,149.1199951171875,149.8699951171875,148.8000030517578,149.6999969482422,3152400
2011-05-10,114.84326934814453,150.39999389648438,150.74000549316406,148.52000427246094,149.02000427246094,4033800
2011-05-11,112.91903686523438,147.8800048828125,150.0,147.64999389648438,150.0,5310500
2011-05-12,109.00186920166016,142.75,146.77999877929688,140.66000366210938,145.99000549316406,20659200
2011-05-13,108.01685333251953,141.4600067138672,142.52000427246094,139.25,142.38999938964844,14256700
2011-05-16,107.36012268066406,140.60000610351562,143.38999938964844,140.25999450683594,140.88999938964844,6458800
2011-05-17,107.52050018310547,140.80999755859375,141.9499969482422,139.0800018310547,140.25999450683594,7071400
2011-05-18,107.54338836669922,140.83999633789062,141.82000732421875,140.2100067138672,140.92999267578125,4768900
2011-05-19,106.39801788330078,139.33999633789062,141.3000030517578,138.42999267578125,141.22999572753906,7331500
2011-05-20,103.07645416259766,134.99000549316406,139.63999938964844,134.7899932861328,138.17999267578125,11284500
2011-05-23,103.7254638671875,135.83999633789062,137.19000244140625,133.63999938964844,133.63999938964844,8406500
2011-05-24,104.10725402832031,136.33999633789062,136.75999450683594,135.02999877929688,136.27000427246094,6605300
2011-05-25,104.0309066772461,136.24000549316406,137.58999633789062,135.50999450683594,135.6699981689453,6528800
2011-05-26,104.04620361328125,136.25999450683594,136.6999969482422,135.33999633789062,136.1999969482422,5332300
2011-05-27,106.1514892578125,138.66000366210938,138.9600067138672,136.22999572753906,136.25,5275700
2011-05-31,107.73613739013672,140.72999572753906,142.3000030517578,139.8800048828125,140.82000732421875,7023200
2011-06-01,104.24524688720703,136.1699981689453,140.0,136.10000610351562,139.9499969482422,6768100
2011-06-02,102.87493133544922,134.3800048828125,136.72999572753906,131.5,136.64999389648438,12423400
2011-06-03,103.6021728515625,135.3300018310547,137.1699981689453,132.88999938964844,132.97999572753906,5457600
2011-06-06,102.50743103027344,133.89999389648438,135.22000122070312,133.13999938964844,134.75,5287800
2011-06-07,101.81076049804688,132.99000549316406,135.75999450683594,132.99000549316406,134.3800048828125,6191500
2011-06-08,100.73902893066406,131.58999633789062,134.88999938964844,131.5,132.6300048828125,6795100
2011-06-09,102.22416687011719,133.52999877929688,135.10000610351562,131.8300018310547,131.99000549316406,4498100
2011-06-10,104.05382537841797,135.9199981689453,137.25,132.52000427246094,133.2100067138672,7556800
2011-06-13,105.28639221191406,137.52999877929688,137.97000122070312,135.9199981689453,136.1300048828125,5272900
2011-06-14,104.95719909667969,137.10000610351562,138.9499969482422,136.5399932861328,138.1999969482422,5849900
2011-06-15,103.23468780517578,134.85000610351562,137.58999633789062,134.00999450683594,136.07000732421875,5715200
2011-06-16,104.18402099609375,136.08999633789062,136.88999938964844,134.14999389648438,134.6300048828125,5230700
2011-06-17,105.05673217773438,137.22999572753906,138.7899932861328,137.2100067138672,137.8300018310547,6758300
2011-06-20,103.45672607421875,135.13999938964844,136.72999572753906,134.36000061035156,136.4199981689453,4019900
2011-06-21,104.08446502685547,135.9600067138672,137.19000244140625,134.3000030517578,135.5,4213300
2011-06-22,102.9820785522461,134.52000427246094,137.77999877929688,134.42999267578125,135.58999633789062,4224400
2011-06-23,101.32844543457031,132.36000061035156,133.8300018310547,131.63999938964844,133.10000610351562,6706600
2011-06-24,100.21842956542969,130.91000366210938,133.4499969482422,130.82000732421875,132.80999755859375,5774800
2011-06-27,100.06531524658203,130.7100067138672,131.86000061035156,129.8000030517578,130.75,5831800
2011-06-28,98.95523834228516,129.25999450683594,131.33999633789062,128.3000030517578,131.33999633789062,8056000
2011-06-29,101.45860290527344,132.52999877929688,133.22999572753906,129.5,129.72999572753906,8170800
2011-06-30,101.88735961914062,133.08999633789062,133.8000030517578,131.5,133.0500030517578,4980900
2011-07-01,104.6126937866211,136.64999389648438,136.72000122070312,133.08999633789062,133.42999267578125,5103500
2011-07-05,102.96675109863281,134.5,136.0500030517578,133.0,135.89999389648438,4458300
2011-07-06,102.49976348876953,133.88999938964844,134.44000244140625,132.82000732421875,133.77999877929688,3029100
2011-07-07,103.35721588134766,135.00999450683594,136.1999969482422,134.72000122070312,135.08999633789062,3857500
2011-07-08,102.64523315429688,134.0800018310547,134.39999389648438,133.1699981689453,133.32000732421875,4141600
2011-07-11,101.06817626953125,132.02000427246094,133.42999267578125,131.07000732421875,132.75,4722900
2011-07-12,99.75910186767578,130.30999755859375,132.66000366210938,130.10000610351562,131.4199981689453,4330900
2011-07-13,99.46052551269531,129.9199981689453,131.77000427246094,129.6999969482422,130.74000549316406,4410500
2011-07-14,99.43756103515625,129.88999938964844,132.1999969482422,129.75,131.6999969482422,5357200
2011-07-15,99.64424896240234,130.16000366210938,131.50999450683594,129.17999267578125,131.30999755859375,5255100
2011-07-18,99.00885772705078,129.3300018310547,130.16000366210938,127.5,129.5800018310547,5836500
2011-07-19,98.36576843261719,128.49000549316406,129.92999267578125,125.5,125.7300033569336,15297700
2011-07-20,101.62704467773438,132.75,133.8000030517578,127.58000183105469,128.0,8578300
2011-07-21,103.79356384277344,135.5800018310547,135.97999572753906,133.25,133.52000427246094,7671000
2011-07-22,103.72466278076172,135.49000549316406,136.47000122070312,134.44000244140625,135.02999877929688,4925500
2011-07-25,104.76580047607422,136.85000610351562,137.1300048828125,133.5,134.1699981689453,5856700
2011-07-26,105.33993530273438,137.60000610351562,139.25,136.02000427246094,136.61000061035156,5464700
2011-07-27,103.13517761230469,134.72000122070312,137.25,134.44000244140625,136.7899932861328,5250000
2011-07-28,103.99258422851562,135.83999633789062,138.1300048828125,134.64999389648438,134.97000122070312,4429700
2011-07-29,103.32654571533203,134.97000122070312,136.60000610351562,133.1300048828125,134.10000610351562,5340300
2011-08-01,102.69881439208984,134.14999389648438,137.33999633789062,133.75,136.9199981689453,5880700
2011-08-02,100.4634017944336,131.22999572753906,134.75999450683594,131.17999267578125,132.0800018310547,7594500
2011-08-03,101.1141128540039,132.0800018310547,133.27000427246094,130.7100067138672,131.35000610351562,6499400
2011-08-04,96.63562774658203,126.2300033569336,131.88999938964844,126.20999908447266,130.83999633789062,8193300
2011-08-05,95.8318099975586,125.18000030517578,129.22999572753906,122.3499984741211,127.75,11167300
2011-08-08,90.07487487792969,117.66000366210938,125.44000244140625,112.11000061035156,122.08000183105469,17378000
2011-08-09,93.95620727539062,122.7300033569336,123.1500015258789,111.5999984741211,120.51000213623047,15913400
2011-08-10,84.47100830078125,110.33999633789062,119.66999816894531,110.04000091552734,119.58000183105469,18592000
2011-08-11,90.41169738769531,118.0999984741211,119.75,112.25,112.94000244140625,11842200
2011-08-12,89.16383361816406,116.47000122070312,120.87999725341797,115.29000091552734,119.81999969482422,9607900
2011-08-15,91.20021057128906,119.12999725341797,119.69999694824219,116.0,117.56999969482422,7257200
2011-08-16,89.47007751464844,116.87000274658203,119.77999877929688,115.5,117.5999984741211,7413100
2011-08-17,89.7609634399414,117.25,118.75,116.55000305175781,117.36000061035156,4828600
2011-08-18,86.61457061767578,113.13999938964844,114.5,112.04000091552734,112.1500015258789,9284600
2011-08-19,85.55811309814453,111.76000213623047,115.30000305175781,111.11000061035156,111.87000274658203,6829000
2011-08-22,81.53894805908203,106.51000213623047,114.48999786376953,105.0999984741211,114.16999816894531,11286600
2011-08-23,81.806884765625,106.86000061035156,108.80000305175781,103.16000366210938,106.0199966430664,24482500
2011-08-24,84.44807434082031,110.30999755859375,110.73999786376953,106.38999938964844,106.9000015258789,10169800
2011-08-25,84.08822631835938,109.83999633789062,118.0999984741211,108.11000061035156,114.51000213623047,11939500
2011-08-26,85.55045318603516,111.75,112.58000183105469,107.72000122070312,108.62999725341797,7355700
2011-08-29,88.85763549804688,116.06999969482422,116.54000091552734,112.33000183105469,113.6500015258789,5177900
2011-08-30,88.4429931640625,115.18000030517578,116.0,113.25,115.33000183105469,5298800
2011-08-31,89.2415771484375,116.22000122070312,117.80000305175781,114.66999816894531,115.4000015258789,6488100
2011-09-01,86.1240234375,112.16000366210938,115.55000305175781,111.5999984741211,115.55000305175781,9855500
2011-09-02,82.20790100097656,107.05999755859375,109.23999786376953,105.80000305175781,108.58000183105469,8380900
2011-09-06,80.2882308959961,104.55999755859375,105.5999984741211,103.43000030517578,103.66999816894531,7749300
2011-09-07,83.19075012207031,108.33999633789062,108.79000091552734,105.0,106.0,6526400
2011-09-08,80.46485900878906,104.79000091552734,108.0,104.73999786376953,107.12999725341797,6508800
2011-09-09,78.51448822021484,102.25,105.81999969482422,102.22000122070312,104.37999725341797,8613700
2011-09-12,79.02890014648438,102.91999816894531,103.0,99.77999877929688,100.79000091552734,8769600
2011-09-13,79.92736053466797,104.08999633789062,105.18000030517578,101.5,103.41000366210938,7119200
2011-09-14,80.27288055419922,104.54000091552734,105.87999725341797,103.52999877929688,104.91000366210938,6602200
2011-09-15,82.90666198730469,107.97000122070312,108.19000244140625,105.0999984741211,105.16999816894531,6354500
2011-09-16,82.53810119628906,107.48999786376953,109.66000366210938,105.91000366210938,109.06999969482422,7999300
2011-09-19,80.48018646240234,104.80999755859375,105.5999984741211,103.25,105.31999969482422,5821600
2011-09-20,78.79088592529297,102.61000061035156,105.2699966430664,102.52999877929688,105.0,4978100
2011-09-21,75.14348602294922,97.86000061035156,102.83000183105469,97.72000122070312,102.80999755859375,8586100
2011-09-22,72.16419219970703,93.9800033569336,96.02999877929688,91.4000015258789,95.95999908447266,12381300
2011-09-23,73.08561706542969,95.18000030517578,96.5199966430664,92.80000305175781,92.83999633789062,17489100
2011-09-26,76.12637329101562,99.13999938964844,99.7300033569336,95.0,96.19000244140625,7038600
2011-09-27,76.44122314453125,99.55000305175781,104.08000183105469,98.77999877929688,101.19999694824219,8583800
2011-09-28,73.96102142333984,96.31999969482422,100.80999755859375,96.20999908447266,99.9800033569336,5676800
2011-09-29,76.68692779541016,99.87000274658203,99.9800033569336,97.19999694824219,98.6500015258789,5949200
2011-09-30,72.60186767578125,94.55000305175781,98.4000015258789,94.45999908447266,98.27999877929688,5780200
2011-10-03,69.16952514648438,90.08000183105469,95.72000122070312,89.87999725341797,93.73999786376953,7745200
2011-10-04,72.62493133544922,94.58000183105469,95.22000122070312,84.2699966430664,88.31999969482422,12000000
2011-10-05,72.40220642089844,94.29000091552734,95.54000091552734,90.81999969482422,93.87000274658203,8455400
2011-10-06,75.19728088378906,97.93000030517578,98.0,91.76000213623047,94.0,7604000
2011-10-07,71.17365264892578,92.69000244140625,98.06999969482422,92.25,98.06999969482422,7636900
2011-10-10,73.82276916503906,96.13999938964844,96.38999938964844,93.94999694824219,94.91999816894531,6123500
2011-10-11,74.25276947021484,96.69999694824219,98.80999755859375,94.0,94.55999755859375,7065300
2011-10-12,76.10335540771484,99.11000061035156,101.12999725341797,96.38999938964844,98.19999694824219,8237900
2011-10-13,73.8304443359375,96.1500015258789,98.0199966430664,94.5199966430664,97.87000274658203,6571500
2011-10-14,74.27583312988281,96.7300033569336,97.83999633789062,94.6500015258789,96.79000091552734,5557400
2011-10-17,74.4063720703125,96.9000015258789,97.88999938964844,95.16999816894531,95.51000213623047,7227800
2011-10-18,78.51448822021484,102.25,103.73999786376953,96.55000305175781,98.19000244140625,16777200
2011-10-19,77.39338684082031,100.79000091552734,104.94000244140625,100.31999969482422,101.55000305175781,9959400
2011-10-20,77.44711303710938,100.86000061035156,102.16999816894531,98.27999877929688,101.69000244140625,7351200
2011-10-21,78.39158630371094,102.08999633789062,103.05999755859375,100.58999633789062,101.73999786376953,5854800
2011-10-24,79.84285736083984,103.9800033569336,104.7300033569336,102.58000183105469,102.6500015258789,5616600
2011-10-25,77.12462615966797,100.44000244140625,103.16999816894531,100.08000183105469,103.05000305175781,5150100
2011-10-26,81.64734649658203,106.33000183105469,106.73999786376953,101.36000061035156,101.9000015258789,11751700
2011-10-27,89.37977600097656,116.4000015258789,117.52999877929688,110.0,110.33000183105469,16477900
2011-10-28,88.96514129638672,115.86000061035156,118.06999969482422,114.0,114.33999633789062,8249500
2011-10-31,84.11988067626953,109.55000305175781,113.88999938964844,109.4800033569336,112.79000091552734,8071700
2011-11-01,79.50499725341797,103.54000091552734,107.0999984741211,102.70999908447266,103.48999786376953,10225400
2011-11-02,81.49378204345703,106.12999725341797,107.25,104.75,106.44999694824219,5602800
2011-11-03,82.68397521972656,107.68000030517578,108.70999908447266,102.08999633789062,108.02999877929688,8295100
2011-11-04,80.65682983398438,105.04000091552734,106.56999969482422,103.80999755859375,106.33000183105469,6074600
2011-11-07,81.06378173828125,105.56999969482422,106.1500015258789,103.75,104.94999694824219,4696900
2011-11-08,83.37505340576172,108.58000183105469,109.26000213623047,106.19999694824219,106.41000366210938,6138600
2011-11-09,76.53335571289062,99.66999816894531,105.0,98.83000183105469,104.98999786376953,10596500
2011-11-10,76.4028091430664,99.5,101.94000244140625,98.13999938964844,101.87000274658203,8536500
2011-11-11,78.06141662597656,101.66000366210938,102.19999694824219,100.26000213623047,100.88999938964844,4770400
2011-11-14,76.24156951904297,99.29000091552734,100.61000061035156,98.37999725341797,100.5199966430664,4826400
2011-11-15,76.59477996826172,99.75,101.0199966430664,98.05999755859375,98.30000305175781,5664100
2011-11-16,73.40813446044922,95.5999984741211,98.98999786376953,95.25,98.87000274658203,8889900
2011-11-17,70.91256713867188,92.3499984741211,96.44000244140625,91.81999969482422,95.98999786376953,8994900
2011-11-18,70.57470703125,91.91000366210938,93.38999938964844,91.30999755859375,92.47000122070312,6228700
2011-11-21,70.1063003540039,91.30000305175781,92.29000091552734,88.9000015258789,90.18000030517578,7802900
2011-11-22,68.64736938476562,89.4000015258789,91.80000305175781,88.61000061035156,90.70999908447266,7087400
2011-11-23,67.48788452148438,87.88999938964844,89.27999877929688,87.5999984741211,88.9800033569336,6608600
2011-11-25,68.14824676513672,88.75,91.44000244140625,87.73999786376953,88.05999755859375,3675000
2011-11-28,69.70702362060547,90.77999877929688,93.75,89.37000274658203,92.72000122070312,8730600
2011-11-29,68.45825958251953,88.80999755859375,91.29000091552734,88.6500015258789,90.3499984741211,5877300
2011-11-30,73.89271545410156,95.86000061035156,96.01000213623047,91.37000274658203,92.4000015258789,10871200
2011-12-01,72.79037475585938,94.43000030517578,95.62000274658203,93.19999694824219,94.58000183105469,6036600
2011-12-02,74.9641342163086,97.25,102.41999816894531,95.52999877929688,95.52999877929688,15122900
2011-12-05,76.9451904296875,99.81999969482422,102.19000244140625,99.05000305175781,99.55999755859375,8527400
2011-12-06,77.9781265258789,101.16000366210938,102.0999984741211,99.0,99.63999938964844,6401800
2011-12-07,81.03834533691406,105.12999725341797,106.0999984741211,99.05000305175781,100.2699966430664,10620400
2011-12-08,77.02230834960938,99.91999816894531,104.69000244140625,99.37999725341797,103.68000030517578,9218200
2011-12-09,78.20165252685547,101.44999694824219,103.58000183105469,100.79000091552734,101.12000274658203,7014600
2011-12-12,75.56541442871094,98.02999877929688,99.44999694824219,97.5199966430664,99.33999633789062,6133300
2011-12-13,73.26057434082031,95.04000091552734,99.94000244140625,93.3499984741211,99.19000244140625,10105700
2011-12-14,71.88079833984375,93.25,95.70999908447266,92.44999694824219,93.77999877929688,8376300
2011-12-15,70.84017181396484,91.9000015258789,95.0999984741211,91.9000015258789,94.73999786376953,8163200
2011-12-16,69.45262908935547,90.0999984741211,93.58999633789062,89.9000015258789,92.70999908447266,10053500
2011-12-19,67.60263061523438,87.69999694824219,90.91999816894531,86.9000015258789,90.62000274658203,9545300
2011-12-20,70.13099670410156,90.9800033569336,91.5,88.1500015258789,89.81999969482422,8610800
2011-12-21,70.91722869873047,92.0,92.20999908447266,89.27999877929688,91.04000091552734,6422500
2011-12-22,72.78263854980469,94.41999816894531,94.94999694824219,91.79000091552734,92.12000274658203,8280500
2011-12-23,72.29704284667969,93.79000091552734,95.0,92.7300033569336,94.80000305175781,3919500
2011-12-27,70.84017181396484,91.9000015258789,93.83999633789062,91.83000183105469,93.5,3672000
2011-12-28,69.46807098388672,90.12000274658203,92.44000244140625,90.04000091552734,91.66000366210938,3917400
2011-12-29,70.15411376953125,91.01000213623047,91.43000030517578,90.25,90.58999633789062,4290500
2011-12-30,69.70702362060547,90.43000030517578,91.13999938964844,90.13999938964844,90.52999877929688,4182800
2012-01-03,73.50727081298828,95.36000061035156,96.43000030517578,92.83000183105469,92.97000122070312,8645200
2012-01-04,73.0293197631836,94.73999786376953,95.12999725341797,93.68000030517578,94.7300033569336,7406200
2012-01-05,72.9060287475586,94.58000183105469,95.80000305175781,92.5,93.94999694824219,8131300
2012-01-06,72.01184844970703,93.41999816894531,93.95999908447266,92.41999816894531,93.80000305175781,5940900
2012-01-09,72.99079132080078,94.69000244140625,95.11000061035156,92.95999908447266,93.48999786376953,5018200
2012-01-10,75.79664611816406,98.33000183105469,99.4800033569336,97.04000091552734,97.36000061035156,7682700
2012-01-11,76.89893341064453,99.76000213623047,100.62000274658203,97.5,97.94000244140625,7223000
2012-01-12,78.01666259765625,101.20999908447266,101.44999694824219,98.26000213623047,100.55999755859375,6858700
2012-01-13,76.28227996826172,98.95999908447266,99.43000030517578,97.0,98.0,7615800
2012-01-17,75.29561614990234,97.68000030517578,101.83999633789062,96.94999694824219,98.62000274658203,8041500
2012-01-18,80.40628814697266,104.30999755859375,105.83000183105469,97.80000305175781,99.0,17960300
2012-01-19,83.00398254394531,107.68000030517578,108.30000305175781,104.87999725341797,106.25,11480900
2012-01-20,83.82109069824219,108.73999786376953,109.43000030517578,106.5999984741211,107.31999969482422,8439700
2012-01-23,83.39714050292969,108.19000244140625,110.9000015258789,107.5199966430664,108.48999786376953,7091800
2012-01-24,83.92131042480469,108.87000274658203,109.0999984741211,106.25,106.79000091552734,4543900
2012-01-25,83.4587631225586,108.2699966430664,108.94999694824219,105.93000030517578,106.2300033569336,7927600
2012-01-26,83.68233489990234,108.55999755859375,110.30000305175781,108.02999877929688,108.61000061035156,6909600
2012-01-27,86.1567153930664,111.7699966430664,112.19999694824219,107.62000274658203,107.7699966430664,8403600
2012-01-30,84.58421325683594,109.7300033569336,110.41999816894531,108.7699966430664,110.37000274658203,6356900
2012-01-31,85.92547607421875,111.47000122070312,112.5,109.16000366210938,110.69000244140625,8028400
2012-02-01,87.45172882080078,113.44999694824219,116.6500015258789,111.61000061035156,112.61000061035156,11333000
2012-02-02,87.40548706054688,113.38999938964844,115.41000366210938,112.70999908447266,114.33999633789062,6624200
2012-02-03,90.59674072265625,117.52999877929688,117.56999969482422,115.4000015258789,115.61000061035156,7454500
2012-02-06,90.48885345458984,117.38999938964844,117.5999984741211,116.33000183105469,116.38999938964844,3421900
2012-02-07,89.40196228027344,115.9800033569336,116.9800033569336,115.30999755859375,116.7699966430664,5727300
2012-02-08,89.53298950195312,116.1500015258789,117.04000091552734,114.54000091552734,116.61000061035156,4958200
2012-02-09,89.32488250732422,115.87999725341797,117.38999938964844,115.05000305175781,117.19000244140625,4769800
2012-02-10,87.96820068359375,114.12000274658203,115.66000366210938,113.26000213623047,114.5199966430664,5849400
2012-02-13,88.28425598144531,114.52999877929688,116.06999969482422,113.9800033569336,115.86000061035156,3990000
2012-02-14,87.00464630126953,112.87000274658203,113.8499984741211,111.4000015258789,113.66000366210938,4870300
2012-02-15,87.23591613769531,113.16999816894531,115.25,112.91000366210938,113.27999877929688,6111800
2012-02-16,88.44611358642578,114.73999786376953,114.9800033569336,111.62000274658203,112.44999694824219,6372400
2012-02-17,89.34798431396484,115.91000366210938,116.6500015258789,114.83000183105469,115.45999908447266,5182300
2012-02-21,89.90300750732422,116.62999725341797,117.91000366210938,115.93000030517578,116.22000122070312,5320400
2012-02-22,88.15319061279297,114.36000061035156,117.13999938964844,114.29000091552734,116.22000122070312,4508500
2012-02-23,89.26322937011719,115.80000305175781,115.81999969482422,113.22000122070312,114.62000274658203,5609600
2012-02-24,89.31719207763672,115.87000274658203,116.97000122070312,115.11000061035156,116.31999969482422,4877500
2012-02-27,89.59467315673828,116.2300033569336,116.6500015258789,113.94000244140625,114.5199966430664,4370200
2012-02-28,90.54566955566406,117.11000061035156,118.66000366210938,115.25,116.0,6448200
2012-02-29,89.02252197265625,115.13999938964844,118.12999725341797,115.13999938964844,116.51000213623047,6650700
2012-03-01,93.65379333496094,121.12999725341797,121.23999786376953,115.83999633789062,115.97000122070312,10485800
2012-03-02,92.74921417236328,119.95999908447266,122.18000030517578,119.86000061035156,121.41000366210938,7044100
2012-03-05,91.72087860107422,118.62999725341797,119.94999694824219,117.51000213623047,119.5999984741211,5612700
2012-03-06,87.8859634399414,113.66999816894531,116.23999786376953,113.11000061035156,116.12000274658203,8161100
2012-03-07,89.99671936035156,116.4000015258789,116.7300033569336,114.29000091552734,114.66000366210938,5595000
2012-03-08,90.59207153320312,117.16999816894531,118.68000030517578,116.08000183105469,117.7300033569336,4784100
2012-03-09,90.68482208251953,117.29000091552734,118.48999786376953,116.23999786376953,117.62000274658203,5000600
2012-03-12,90.452880859375,116.98999786376953,117.87000274658203,116.27999877929688,117.69999694824219,4060000
2012-03-13,96.29032135009766,124.54000091552734,124.8499984741211,118.4000015258789,118.4000015258789,11884700
2012-03-14,93.0661849975586,120.37000274658203,124.87000274658203,119.81999969482422,124.5199966430664,14837200
2012-03-15,95.14602661132812,123.05999755859375,123.55000305175781,120.12000274658203,121.7300033569336,7245600
2012-03-16,95.0455093383789,122.93000030517578,123.5,121.05999755859375,123.0999984741211,7425700
2012-03-19,96.10475158691406,124.30000305175781,126.0,122.19999694824219,122.93000030517578,8020700
2012-03-20,97.4345703125,126.0199966430664,127.86000061035156,123.26000213623047,123.48999786376953,8247000
2012-03-21,97.41136169433594,125.98999786376953,127.51000213623047,124.51000213623047,126.68000030517578,4820500
2012-03-22,96.44493103027344,124.73999786376953,125.56999969482422,124.08999633789062,124.79000091552734,5028400
2012-03-23,97.55829620361328,126.18000030517578,126.80000305175781,124.51000213623047,125.86000061035156,5160600
2012-03-26,99.01960754394531,128.07000732421875,128.2100067138672,126.44000244140625,127.26000213623047,4444000
2012-03-27,97.67428588867188,126.33000183105469,128.72000122070312,126.19999694824219,128.58999633789062,5447000
2012-03-28,97.69747161865234,126.36000061035156,127.23999786376953,124.08999633789062,126.0999984741211,5187900
2012-03-29,95.68721771240234,123.76000213623047,126.5999984741211,122.88999938964844,125.66000366210938,5538800
2012-03-30,96.15886688232422,124.37000274658203,125.47000122070312,122.93000030517578,124.69000244140625,4651400
2012-04-02,96.56864166259766,124.9000015258789,125.54000091552734,123.37999725341797,124.13999938964844,4084700
2012-04-03,94.87540435791016,122.70999908447266,124.43000030517578,121.69999694824219,124.31999969482422,5594800
2012-04-04,92.74921417236328,119.95999908447266,121.62999725341797,119.86000061035156,120.81999969482422,5633800
2012-04-05,91.23377227783203,118.0,120.58999633789062,117.62999725341797,119.44999694824219,6103700
2012-04-09,90.47608947753906,117.0199966430664,117.98999786376953,115.66999816894531,116.05999755859375,4043300
2012-04-10,88.57410430908203,114.55999755859375,118.22000122070312,114.44999694824219,117.27999877929688,5770400
2012-04-11,89.63333129882812,115.93000030517578,117.0199966430664,115.55999755859375,116.37000274658203,4177500
2012-04-12,93.0816650390625,120.38999938964844,120.41000366210938,116.0,116.56999969482422,5514600
2012-04-13,88.98387145996094,115.08999633789062,120.08999633789062,114.88999938964844,119.98999786376953,6368200
2012-04-16,91.0250473022461,117.7300033569336,118.41000366210938,114.95999908447266,117.12000274658203,7137600
